reading_id,room_id,date,time,temperature_c,humidity_pct,occupancy_count,max_capacity,utilization_pct,ac_status,light_status,projector_status,air_quality_index
SNS0002959,Room-114,2025-07-07,13:00,26.6,72.3,7,60,11.7,OFF,ON,OFF,175
SNS0002960,Room-114,2025-07-07,14:00,35.1,72.1,49,60,81.7,ON,ON,OFF,138
SNS0002961,Room-114,2025-07-07,15:00,25.8,42.0,2,60,3.3,OFF,ON,OFF,49
SNS0002962,Room-115,2025-07-07,07:00,20.4,49.1,4,60,6.7,OFF,ON,OFF,106
SNS0002963,Room-115,2025-07-07,08:00,24.7,73.8,47,60,78.3,ON,ON,ON,157
SNS0002964,Room-115,2025-07-07,09:00,21.1,50.5,23,60,38.3,ON,ON,ON,85
SNS0002965,Room-115,2025-07-07,10:00,35.0,37.9,43,60,71.7,ON,ON,OFF,57
SNS0002966,Room-115,2025-07-07,11:00,35.9,73.1,46,60,76.7,ON,ON,ON,179
SNS0002967,Room-115,2025-07-07,12:00,31.3,49.3,8,60,13.3,OFF,ON,OFF,117
SNS0002968,Room-115,2025-07-07,13:00,29.3,48.4,22,60,36.7,ON,ON,OFF,174
SNS0002969,Room-115,2025-07-07,14:00,23.1,43.5,4,60,6.7,OFF,ON,OFF,104
SNS0002970,Room-115,2025-07-07,15:00,26.2,57.1,2,60,3.3,OFF,ON,OFF,64
SNS0002971,Room-201,2025-07-07,07:00,27.2,52.1,9,60,15.0,OFF,ON,OFF,105
SNS0002972,Room-201,2025-07-07,08:00,29.2,71.5,19,60,31.7,OFF,ON,OFF,37
SNS0002973,Room-201,2025-07-07,09:00,28.4,40.3,26,60,43.3,ON,ON,OFF,76
SNS0002974,Room-201,2025-07-07,10:00,35.9,64.8,48,60,80.0,ON,ON,OFF,144
SNS0002975,Room-201,2025-07-07,11:00,27.6,57.4,10,60,16.7,OFF,ON,OFF,75
SNS0002976,Room-201,2025-07-07,12:00,34.7,73.6,15,60,25.0,OFF,ON,OFF,114
SNS0002977,Room-201,2025-07-07,13:00,31.9,58.8,40,60,66.7,ON,ON,OFF,169
SNS0002978,Room-201,2025-07-07,14:00,33.3,43.0,7,60,11.7,OFF,ON,OFF,143
SNS0002979,Room-201,2025-07-07,15:00,27.2,68.2,1,60,1.7,OFF,ON,OFF,123
SNS0002980,Room-202,2025-07-07,07:00,28.1,55.6,6,60,10.0,OFF,ON,OFF,49
SNS0002981,Room-202,2025-07-07,08:00,25.9,46.8,37,60,61.7,ON,ON,ON,54
SNS0002982,Room-202,2025-07-07,09:00,29.3,73.7,41,60,68.3,ON,ON,ON,56
SNS0002983,Room-202,2025-07-07,10:00,35.3,44.3,27,60,45.0,ON,ON,OFF,92
SNS0002984,Room-202,2025-07-07,11:00,25.5,35.4,54,60,90.0,ON,ON,OFF,133
SNS0002985,Room-202,2025-07-07,12:00,26.6,41.8,9,60,15.0,OFF,ON,OFF,139
SNS0002986,Room-202,2025-07-07,13:00,33.6,68.2,5,60,8.3,OFF,ON,OFF,175
SNS0002987,Room-202,2025-07-07,14:00,26.6,71.2,15,60,25.0,OFF,ON,ON,88
SNS0002988,Room-202,2025-07-07,15:00,27.6,50.4,2,60,3.3,OFF,ON,OFF,117
SNS0002989,Room-203,2025-07-07,07:00,24.1,69.4,7,60,11.7,OFF,ON,OFF,133
SNS0002990,Room-203,2025-07-07,08:00,21.4,50.2,18,60,30.0,OFF,ON,OFF,155
SNS0002991,Room-203,2025-07-07,09:00,24.8,67.0,41,60,68.3,ON,ON,OFF,120
SNS0002992,Room-203,2025-07-07,10:00,37.4,46.2,50,60,83.3,ON,ON,ON,151
SNS0002993,Room-203,2025-07-07,11:00,27.1,40.8,49,60,81.7,ON,ON,OFF,59
SNS0002994,Room-203,2025-07-07,12:00,31.5,62.3,6,60,10.0,OFF,ON,OFF,127
SNS0002995,Room-203,2025-07-07,13:00,33.5,64.8,21,60,35.0,ON,ON,OFF,54
SNS0002996,Room-203,2025-07-07,14:00,34.9,64.2,23,60,38.3,ON,ON,ON,83
SNS0002997,Room-203,2025-07-07,15:00,24.9,52.4,2,60,3.3,OFF,ON,OFF,69
SNS0002998,Room-204,2025-07-07,07:00,29.4,39.7,5,60,8.3,OFF,ON,OFF,57
SNS0002999,Room-204,2025-07-07,08:00,25.6,49.7,35,60,58.3,ON,ON,ON,148
SNS0003000,Room-204,2025-07-07,09:00,24.0,59.1,11,60,18.3,OFF,ON,ON,94
SNS0003001,Room-204,2025-07-07,10:00,25.5,55.1,32,60,53.3,ON,ON,OFF,151
SNS0003002,Room-204,2025-07-07,11:00,23.1,65.1,0,60,0.0,OFF,OFF,OFF,49
SNS0003003,Room-204,2025-07-07,12:00,37.6,64.6,54,60,90.0,ON,ON,OFF,46
SNS0003004,Room-204,2025-07-07,13:00,30.4,44.6,35,60,58.3,ON,ON,OFF,121
SNS0003005,Room-204,2025-07-07,14:00,29.1,36.2,52,60,86.7,ON,ON,ON,78
SNS0003006,Room-204,2025-07-07,15:00,23.1,69.3,5,60,8.3,OFF,ON,OFF,138
SNS0003007,Room-205,2025-07-07,07:00,24.2,53.3,4,60,6.7,OFF,ON,OFF,178
SNS0003008,Room-205,2025-07-07,08:00,26.7,51.7,18,60,30.0,OFF,ON,OFF,40
SNS0003009,Room-205,2025-07-07,09:00,24.3,67.7,36,60,60.0,ON,ON,ON,96
SNS0003010,Room-205,2025-07-07,10:00,31.1,37.7,49,60,81.7,ON,ON,OFF,84
SNS0003011,Room-205,2025-07-07,11:00,24.3,38.2,30,60,50.0,ON,ON,ON,140
SNS0003012,Room-205,2025-07-07,12:00,28.9,49.6,1,60,1.7,OFF,ON,OFF,136
SNS0003013,Room-205,2025-07-07,13:00,37.9,67.9,48,60,80.0,ON,ON,OFF,59
SNS0003014,Room-205,2025-07-07,14:00,30.2,74.8,38,60,63.3,ON,ON,ON,71
SNS0003015,Room-205,2025-07-07,15:00,22.2,40.7,3,60,5.0,OFF,ON,OFF,172
SNS0003016,Room-206,2025-07-07,07:00,20.4,62.1,9,60,15.0,OFF,ON,OFF,49
SNS0003017,Room-206,2025-07-07,08:00,27.9,52.6,35,60,58.3,ON,ON,ON,101
SNS0003018,Room-206,2025-07-07,09:00,27.3,62.4,6,60,10.0,OFF,ON,OFF,103
SNS0003019,Room-206,2025-07-07,10:00,33.8,71.7,18,60,30.0,OFF,ON,OFF,176
SNS0003020,Room-206,2025-07-07,11:00,28.0,70.8,33,60,55.0,ON,ON,OFF,54
SNS0003021,Room-206,2025-07-07,12:00,28.2,74.6,23,60,38.3,ON,ON,ON,97
SNS0003022,Room-206,2025-07-07,13:00,22.5,71.9,31,60,51.7,ON,ON,OFF,129
SNS0003023,Room-206,2025-07-07,14:00,34.2,69.5,2,60,3.3,OFF,ON,OFF,152
SNS0003024,Room-206,2025-07-07,15:00,20.8,57.4,9,60,15.0,OFF,ON,OFF,86
SNS0003025,Room-207,2025-07-07,07:00,24.9,73.6,0,60,0.0,OFF,OFF,OFF,118
SNS0003026,Room-207,2025-07-07,08:00,23.5,50.8,55,60,91.7,ON,ON,OFF,146
SNS0003027,Room-207,2025-07-07,09:00,22.8,74.7,5,60,8.3,OFF,ON,OFF,179
SNS0003028,Room-207,2025-07-07,10:00,24.9,72.6,29,60,48.3,ON,ON,ON,35
SNS0003029,Room-207,2025-07-07,11:00,31.5,48.3,45,60,75.0,ON,ON,ON,165
SNS0003030,Room-207,2025-07-07,12:00,27.1,53.1,41,60,68.3,ON,ON,ON,69
SNS0003031,Room-207,2025-07-07,13:00,31.9,64.5,37,60,61.7,ON,ON,ON,62
SNS0003032,Room-207,2025-07-07,14:00,28.5,72.9,52,60,86.7,ON,ON,ON,56
SNS0003033,Room-207,2025-07-07,15:00,20.7,37.6,0,60,0.0,OFF,OFF,OFF,67
SNS0003034,Room-208,2025-07-07,07:00,22.6,68.8,7,60,11.7,OFF,ON,OFF,111
SNS0003035,Room-208,2025-07-07,08:00,25.1,63.6,34,60,56.7,ON,ON,OFF,119
SNS0003036,Room-208,2025-07-07,09:00,24.5,63.8,52,60,86.7,ON,ON,OFF,152
SNS0003037,Room-208,2025-07-07,10:00,23.1,43.5,15,60,25.0,OFF,ON,ON,126
SNS0003038,Room-208,2025-07-07,11:00,23.8,50.5,50,60,83.3,ON,ON,ON,134
SNS0003039,Room-208,2025-07-07,12:00,24.1,43.0,40,60,66.7,ON,ON,ON,174
SNS0003040,Room-208,2025-07-07,13:00,32.8,40.4,35,60,58.3,ON,ON,OFF,32
SNS0003041,Room-208,2025-07-07,14:00,31.9,70.2,20,60,33.3,OFF,ON,OFF,56
SNS0003042,Room-208,2025-07-07,15:00,23.0,48.0,4,60,6.7,OFF,ON,OFF,57
SNS0003043,Room-209,2025-07-07,07:00,20.5,69.0,10,60,16.7,OFF,ON,OFF,169
SNS0003044,Room-209,2025-07-07,08:00,26.3,51.9,9,60,15.0,OFF,ON,OFF,49
SNS0003045,Room-209,2025-07-07,09:00,22.9,63.5,6,60,10.0,OFF,ON,OFF,131
SNS0003046,Room-209,2025-07-07,10:00,26.6,72.0,38,60,63.3,ON,ON,OFF,76
SNS0003047,Room-209,2025-07-07,11:00,27.4,60.0,38,60,63.3,ON,ON,ON,80
SNS0003048,Room-209,2025-07-07,12:00,33.0,57.7,10,60,16.7,OFF,ON,OFF,115
SNS0003049,Room-209,2025-07-07,13:00,31.7,47.5,34,60,56.7,ON,ON,ON,122
SNS0003050,Room-209,2025-07-07,14:00,34.4,52.9,10,60,16.7,OFF,ON,OFF,143
SNS0003051,Room-209,2025-07-07,15:00,21.9,56.6,7,60,11.7,OFF,ON,OFF,70
SNS0003052,Room-210,2025-07-07,07:00,24.2,62.5,1,60,1.7,OFF,ON,OFF,101
SNS0003053,Room-210,2025-07-07,08:00,24.7,39.5,26,60,43.3,ON,ON,ON,168
SNS0003054,Room-210,2025-07-07,09:00,20.3,40.1,15,60,25.0,OFF,ON,OFF,157
SNS0003055,Room-210,2025-07-07,10:00,32.9,38.5,33,60,55.0,ON,ON,OFF,108
SNS0003056,Room-210,2025-07-07,11:00,28.2,36.5,2,60,3.3,OFF,ON,OFF,171
SNS0003057,Room-210,2025-07-07,12:00,28.8,71.9,49,60,81.7,ON,ON,ON,80
SNS0003058,Room-210,2025-07-07,13:00,22.0,63.3,3,60,5.0,OFF,ON,OFF,79
SNS0003059,Room-210,2025-07-07,14:00,35.9,62.6,46,60,76.7,ON,ON,OFF,152
SNS0003060,Room-210,2025-07-07,15:00,22.5,47.2,7,60,11.7,OFF,ON,OFF,102
SNS0003061,Room-211,2025-07-07,07:00,27.2,54.2,6,60,10.0,OFF,ON,OFF,158
SNS0003062,Room-211,2025-07-07,08:00,22.3,71.1,37,60,61.7,ON,ON,ON,62
SNS0003063,Room-211,2025-07-07,09:00,26.9,43.6,53,60,88.3,ON,ON,OFF,59
SNS0003064,Room-211,2025-07-07,10:00,23.5,69.4,35,60,58.3,ON,ON,OFF,161
SNS0003065,Room-211,2025-07-07,11:00,23.6,52.3,30,60,50.0,ON,ON,ON,121
SNS0003066,Room-211,2025-07-07,12:00,31.5,67.5,41,60,68.3,ON,ON,ON,32
SNS0003067,Room-211,2025-07-07,13:00,23.4,68.4,19,60,31.7,OFF,ON,OFF,75
SNS0003068,Room-211,2025-07-07,14:00,35.2,67.5,33,60,55.0,ON,ON,OFF,156
SNS0003069,Room-211,2025-07-07,15:00,20.9,68.6,8,60,13.3,OFF,ON,OFF,99
SNS0003070,Room-212,2025-07-07,07:00,20.3,42.8,4,60,6.7,OFF,ON,OFF,89
SNS0003071,Room-212,2025-07-07,08:00,21.2,35.4,32,60,53.3,ON,ON,ON,45
SNS0003072,Room-212,2025-07-07,09:00,22.8,58.4,9,60,15.0,OFF,ON,OFF,30
SNS0003073,Room-212,2025-07-07,10:00,34.9,52.2,34,60,56.7,ON,ON,OFF,59
SNS0003074,Room-212,2025-07-07,11:00,36.4,72.4,10,60,16.7,OFF,ON,OFF,78
SNS0003075,Room-212,2025-07-07,12:00,37.6,37.8,51,60,85.0,ON,ON,ON,33
SNS0003076,Room-212,2025-07-07,13:00,32.9,73.9,30,60,50.0,ON,ON,OFF,34
SNS0003077,Room-212,2025-07-07,14:00,32.3,41.8,36,60,60.0,ON,ON,OFF,123
SNS0003078,Room-212,2025-07-07,15:00,26.0,74.0,0,60,0.0,OFF,OFF,OFF,104
SNS0003079,Room-213,2025-07-07,07:00,29.1,71.3,0,60,0.0,OFF,OFF,OFF,65
SNS0003080,Room-213,2025-07-07,08:00,22.1,55.6,11,60,18.3,OFF,ON,ON,169
SNS0003081,Room-213,2025-07-07,09:00,25.5,55.7,46,60,76.7,ON,ON,OFF,64
SNS0003082,Room-213,2025-07-07,10:00,25.1,54.0,40,60,66.7,ON,ON,ON,94
SNS0003083,Room-213,2025-07-07,11:00,33.6,72.8,7,60,11.7,OFF,ON,OFF,110
SNS0003084,Room-213,2025-07-07,12:00,30.6,50.4,8,60,13.3,OFF,ON,OFF,148
SNS0003085,Room-213,2025-07-07,13:00,26.7,38.7,3,60,5.0,OFF,ON,OFF,138
SNS0003086,Room-213,2025-07-07,14:00,37.7,63.1,29,60,48.3,ON,ON,OFF,155
SNS0003087,Room-213,2025-07-07,15:00,20.5,35.6,2,60,3.3,OFF,ON,OFF,99
SNS0003088,Room-214,2025-07-07,07:00,22.5,65.6,2,60,3.3,OFF,ON,OFF,40
SNS0003089,Room-214,2025-07-07,08:00,28.2,72.3,38,60,63.3,ON,ON,ON,97
SNS0003090,Room-214,2025-07-07,09:00,20.3,52.7,33,60,55.0,ON,ON,OFF,100
SNS0003091,Room-214,2025-07-07,10:00,31.7,47.5,50,60,83.3,ON,ON,ON,108
SNS0003092,Room-214,2025-07-07,11:00,28.8,68.5,44,60,73.3,ON,ON,OFF,82
SNS0003093,Room-214,2025-07-07,12:00,31.5,55.4,26,60,43.3,ON,ON,OFF,173
SNS0003094,Room-214,2025-07-07,13:00,29.7,58.1,19,60,31.7,OFF,ON,ON,51
SNS0003095,Room-214,2025-07-07,14:00,29.7,40.1,3,60,5.0,OFF,ON,OFF,130
SNS0003096,Room-214,2025-07-07,15:00,24.4,40.4,3,60,5.0,OFF,ON,OFF,169
SNS0003097,Room-215,2025-07-07,07:00,29.8,51.4,0,60,0.0,OFF,OFF,OFF,151
SNS0003098,Room-215,2025-07-07,08:00,22.0,74.6,54,60,90.0,ON,ON,OFF,145
SNS0003099,Room-215,2025-07-07,09:00,28.0,60.9,31,60,51.7,ON,ON,ON,143
SNS0003100,Room-215,2025-07-07,10:00,34.6,40.7,51,60,85.0,ON,ON,OFF,162
SNS0003101,Room-215,2025-07-07,11:00,37.9,45.4,28,60,46.7,ON,ON,ON,178
SNS0003102,Room-215,2025-07-07,12:00,33.3,41.8,50,60,83.3,ON,ON,OFF,136
SNS0003103,Room-215,2025-07-07,13:00,23.6,73.6,35,60,58.3,ON,ON,ON,47
SNS0003104,Room-215,2025-07-07,14:00,26.1,59.3,51,60,85.0,ON,ON,ON,154
SNS0003105,Room-215,2025-07-07,15:00,21.8,49.1,4,60,6.7,OFF,ON,OFF,73
SNS0003106,Room-301,2025-07-07,07:00,21.3,61.5,8,60,13.3,OFF,ON,OFF,180
SNS0003107,Room-301,2025-07-07,08:00,24.9,68.3,50,60,83.3,ON,ON,ON,141
SNS0003108,Room-301,2025-07-07,09:00,20.4,63.7,13,60,21.7,OFF,ON,ON,87
SNS0003109,Room-301,2025-07-07,10:00,23.4,49.3,22,60,36.7,ON,ON,ON,154
SNS0003110,Room-301,2025-07-07,11:00,27.2,47.1,43,60,71.7,ON,ON,ON,37
SNS0003111,Room-301,2025-07-07,12:00,34.0,57.4,28,60,46.7,ON,ON,OFF,97
SNS0003112,Room-301,2025-07-07,13:00,23.7,69.5,44,60,73.3,ON,ON,ON,176
SNS0003113,Room-301,2025-07-07,14:00,28.8,54.7,50,60,83.3,ON,ON,OFF,86
SNS0003114,Room-301,2025-07-07,15:00,27.1,57.7,9,60,15.0,OFF,ON,OFF,157
SNS0003115,Room-302,2025-07-07,07:00,26.9,66.5,4,60,6.7,OFF,ON,OFF,127
SNS0003116,Room-302,2025-07-07,08:00,21.3,47.2,24,60,40.0,ON,ON,OFF,119
SNS0003117,Room-302,2025-07-07,09:00,28.5,39.9,51,60,85.0,ON,ON,ON,55
SNS0003118,Room-302,2025-07-07,10:00,26.9,60.6,25,60,41.7,ON,ON,ON,176
SNS0003119,Room-302,2025-07-07,11:00,22.0,40.7,25,60,41.7,ON,ON,OFF,151
SNS0003120,Room-302,2025-07-07,12:00,29.1,72.6,11,60,18.3,OFF,ON,ON,48
SNS0003121,Room-302,2025-07-07,13:00,37.4,37.3,18,60,30.0,OFF,ON,ON,56
SNS0003122,Room-302,2025-07-07,14:00,22.8,70.1,45,60,75.0,ON,ON,ON,121
SNS0003123,Room-302,2025-07-07,15:00,21.6,56.0,9,60,15.0,OFF,ON,OFF,125
SNS0003124,Room-303,2025-07-07,07:00,28.7,68.4,3,60,5.0,OFF,ON,OFF,81
SNS0003125,Room-303,2025-07-07,08:00,22.4,60.5,49,60,81.7,ON,ON,OFF,141
SNS0003126,Room-303,2025-07-07,09:00,29.1,38.0,6,60,10.0,OFF,ON,OFF,59
SNS0003127,Room-303,2025-07-07,10:00,22.5,60.4,19,60,31.7,OFF,ON,OFF,78
SNS0003128,Room-303,2025-07-07,11:00,31.9,53.2,42,60,70.0,ON,ON,OFF,156
SNS0003129,Room-303,2025-07-07,12:00,28.5,53.2,4,60,6.7,OFF,ON,OFF,178
SNS0003130,Room-303,2025-07-07,13:00,31.3,36.0,30,60,50.0,ON,ON,OFF,104
SNS0003131,Room-303,2025-07-07,14:00,24.0,67.0,25,60,41.7,ON,ON,ON,56
SNS0003132,Room-303,2025-07-07,15:00,24.5,59.0,6,60,10.0,OFF,ON,OFF,31
SNS0003133,Room-304,2025-07-07,07:00,23.2,41.1,3,60,5.0,OFF,ON,OFF,154
SNS0003134,Room-304,2025-07-07,08:00,21.9,60.8,4,60,6.7,OFF,ON,OFF,160
SNS0003135,Room-304,2025-07-07,09:00,21.7,48.7,17,60,28.3,OFF,ON,OFF,104
SNS0003136,Room-304,2025-07-07,10:00,30.7,35.8,19,60,31.7,OFF,ON,ON,156
SNS0003137,Room-304,2025-07-07,11:00,29.6,40.7,20,60,33.3,OFF,ON,ON,54
SNS0003138,Room-304,2025-07-07,12:00,33.4,40.3,13,60,21.7,OFF,ON,OFF,122
SNS0003139,Room-304,2025-07-07,13:00,25.3,58.3,28,60,46.7,ON,ON,ON,137
SNS0003140,Room-304,2025-07-07,14:00,32.4,57.4,8,60,13.3,OFF,ON,OFF,55
SNS0003141,Room-304,2025-07-07,15:00,22.3,43.3,5,60,8.3,OFF,ON,OFF,41
SNS0003142,Room-305,2025-07-07,07:00,28.3,73.2,7,60,11.7,OFF,ON,OFF,72
SNS0003143,Room-305,2025-07-07,08:00,29.0,44.3,31,60,51.7,ON,ON,OFF,92
SNS0003144,Room-305,2025-07-07,09:00,22.1,39.6,41,60,68.3,ON,ON,ON,133
SNS0003145,Room-305,2025-07-07,10:00,34.3,40.3,44,60,73.3,ON,ON,ON,141
SNS0003146,Room-305,2025-07-07,11:00,25.1,61.9,36,60,60.0,ON,ON,ON,137
SNS0003147,Room-305,2025-07-07,12:00,32.7,62.4,39,60,65.0,ON,ON,OFF,144
SNS0003148,Room-305,2025-07-07,13:00,33.7,38.1,50,60,83.3,ON,ON,OFF,60
SNS0003149,Room-305,2025-07-07,14:00,24.2,68.5,14,60,23.3,OFF,ON,ON,114
SNS0003150,Room-305,2025-07-07,15:00,24.0,42.2,10,60,16.7,OFF,ON,OFF,148
SNS0003151,Room-306,2025-07-07,07:00,22.9,64.7,4,60,6.7,OFF,ON,OFF,115
SNS0003152,Room-306,2025-07-07,08:00,29.3,38.7,16,60,26.7,OFF,ON,OFF,157
SNS0003153,Room-306,2025-07-07,09:00,21.1,59.3,8,60,13.3,OFF,ON,OFF,56
SNS0003154,Room-306,2025-07-07,10:00,34.8,67.0,0,60,0.0,OFF,OFF,OFF,58
SNS0003155,Room-306,2025-07-07,11:00,30.9,52.5,14,60,23.3,OFF,ON,OFF,49
SNS0003156,Room-306,2025-07-07,12:00,32.3,42.1,3,60,5.0,OFF,ON,OFF,112
SNS0003157,Room-306,2025-07-07,13:00,36.9,69.6,49,60,81.7,ON,ON,ON,139
SNS0003158,Room-306,2025-07-07,14:00,32.2,72.7,8,60,13.3,OFF,ON,OFF,57
SNS0003159,Room-306,2025-07-07,15:00,20.7,66.4,5,60,8.3,OFF,ON,OFF,72
SNS0003160,Room-307,2025-07-07,07:00,29.5,54.9,10,60,16.7,OFF,ON,OFF,37
SNS0003161,Room-307,2025-07-07,08:00,22.4,57.5,37,60,61.7,ON,ON,OFF,164
SNS0003162,Room-307,2025-07-07,09:00,23.1,71.1,42,60,70.0,ON,ON,OFF,59
SNS0003163,Room-307,2025-07-07,10:00,26.4,59.0,10,60,16.7,OFF,ON,OFF,117
SNS0003164,Room-307,2025-07-07,11:00,22.7,55.2,10,60,16.7,OFF,ON,OFF,82
SNS0003165,Room-307,2025-07-07,12:00,37.2,74.0,50,60,83.3,ON,ON,OFF,78
SNS0003166,Room-307,2025-07-07,13:00,33.1,45.7,55,60,91.7,ON,ON,OFF,56
SNS0003167,Room-307,2025-07-07,14:00,24.7,37.8,9,60,15.0,OFF,ON,OFF,155
SNS0003168,Room-307,2025-07-07,15:00,23.4,47.1,3,60,5.0,OFF,ON,OFF,154
SNS0003169,Room-308,2025-07-07,07:00,23.9,51.8,0,60,0.0,OFF,OFF,OFF,171
SNS0003170,Room-308,2025-07-07,08:00,20.9,47.2,15,60,25.0,OFF,ON,ON,80
SNS0003171,Room-308,2025-07-07,09:00,23.9,53.1,27,60,45.0,ON,ON,OFF,157
SNS0003172,Room-308,2025-07-07,10:00,23.5,64.1,40,60,66.7,ON,ON,ON,65
SNS0003173,Room-308,2025-07-07,11:00,27.7,48.8,9,60,15.0,OFF,ON,OFF,151
SNS0003174,Room-308,2025-07-07,12:00,27.1,71.0,20,60,33.3,OFF,ON,OFF,128
SNS0003175,Room-308,2025-07-07,13:00,30.0,74.9,20,60,33.3,OFF,ON,OFF,152
SNS0003176,Room-308,2025-07-07,14:00,22.8,55.7,2,60,3.3,OFF,ON,OFF,74
SNS0003177,Room-308,2025-07-07,15:00,23.8,67.1,4,60,6.7,OFF,ON,OFF,33
SNS0003178,Room-309,2025-07-07,07:00,24.0,47.7,9,60,15.0,OFF,ON,OFF,121
SNS0003179,Room-309,2025-07-07,08:00,29.1,51.3,4,60,6.7,OFF,ON,OFF,133
SNS0003180,Room-309,2025-07-07,09:00,23.4,36.2,50,60,83.3,ON,ON,ON,96
SNS0003181,Room-309,2025-07-07,10:00,31.4,46.3,35,60,58.3,ON,ON,ON,71
SNS0003182,Room-309,2025-07-07,11:00,26.0,60.2,19,60,31.7,OFF,ON,OFF,165
SNS0003183,Room-309,2025-07-07,12:00,22.1,70.4,0,60,0.0,OFF,OFF,OFF,30
SNS0003184,Room-309,2025-07-07,13:00,32.6,52.3,30,60,50.0,ON,ON,ON,109
SNS0003185,Room-309,2025-07-07,14:00,22.8,59.6,20,60,33.3,OFF,ON,OFF,97
SNS0003186,Room-309,2025-07-07,15:00,23.1,49.6,9,60,15.0,OFF,ON,OFF,96
SNS0003187,Room-310,2025-07-07,07:00,20.6,46.6,4,60,6.7,OFF,ON,OFF,153
SNS0003188,Room-310,2025-07-07,08:00,25.3,36.8,38,60,63.3,ON,ON,OFF,119
SNS0003189,Room-310,2025-07-07,09:00,27.8,41.7,21,60,35.0,ON,ON,OFF,74
SNS0003190,Room-310,2025-07-07,10:00,24.6,57.4,29,60,48.3,ON,ON,ON,68
SNS0003191,Room-310,2025-07-07,11:00,27.3,65.2,49,60,81.7,ON,ON,OFF,81
SNS0003192,Room-310,2025-07-07,12:00,27.1,59.4,4,60,6.7,OFF,ON,OFF,169
SNS0003193,Room-310,2025-07-07,13:00,29.1,58.3,4,60,6.7,OFF,ON,OFF,52
SNS0003194,Room-310,2025-07-07,14:00,23.9,58.3,8,60,13.3,OFF,ON,OFF,81
SNS0003195,Room-310,2025-07-07,15:00,22.5,63.6,0,60,0.0,OFF,OFF,OFF,112
SNS0003196,Room-311,2025-07-07,07:00,29.6,35.1,2,60,3.3,OFF,ON,OFF,172
SNS0003197,Room-311,2025-07-07,08:00,20.8,67.6,25,60,41.7,ON,ON,OFF,68
SNS0003198,Room-311,2025-07-07,09:00,24.5,47.4,20,60,33.3,OFF,ON,OFF,49
SNS0003199,Room-311,2025-07-07,10:00,34.5,69.8,54,60,90.0,ON,ON,ON,118
SNS0003200,Room-311,2025-07-07,11:00,28.3,71.0,10,60,16.7,OFF,ON,OFF,66
SNS0003201,Room-311,2025-07-07,12:00,25.4,53.2,24,60,40.0,ON,ON,OFF,39
SNS0003202,Room-311,2025-07-07,13:00,26.3,36.3,16,60,26.7,OFF,ON,ON,129
SNS0003203,Room-311,2025-07-07,14:00,24.9,38.1,24,60,40.0,ON,ON,OFF,39
SNS0003204,Room-311,2025-07-07,15:00,22.5,57.0,7,60,11.7,OFF,ON,OFF,107
SNS0003205,Room-312,2025-07-07,07:00,29.9,48.6,5,60,8.3,OFF,ON,OFF,99
SNS0003206,Room-312,2025-07-07,08:00,26.9,55.5,34,60,56.7,ON,ON,OFF,65
SNS0003207,Room-312,2025-07-07,09:00,27.3,41.5,17,60,28.3,OFF,ON,OFF,147
SNS0003208,Room-312,2025-07-07,10:00,23.8,52.4,50,60,83.3,ON,ON,ON,87
SNS0003209,Room-312,2025-07-07,11:00,35.7,61.5,26,60,43.3,ON,ON,ON,144
SNS0003210,Room-312,2025-07-07,12:00,36.5,73.7,15,60,25.0,OFF,ON,ON,77
SNS0003211,Room-312,2025-07-07,13:00,32.9,38.4,43,60,71.7,ON,ON,ON,169
SNS0003212,Room-312,2025-07-07,14:00,22.8,62.5,15,60,25.0,OFF,ON,OFF,88
SNS0003213,Room-312,2025-07-07,15:00,27.6,36.1,1,60,1.7,OFF,ON,OFF,46
SNS0003214,Room-313,2025-07-07,07:00,28.2,48.6,0,60,0.0,OFF,OFF,OFF,167
SNS0003215,Room-313,2025-07-07,08:00,24.7,64.0,6,60,10.0,OFF,ON,OFF,40
SNS0003216,Room-313,2025-07-07,09:00,23.5,74.5,9,60,15.0,OFF,ON,OFF,111
SNS0003217,Room-313,2025-07-07,10:00,36.6,71.6,16,60,26.7,OFF,ON,ON,118
SNS0003218,Room-313,2025-07-07,11:00,24.0,35.9,50,60,83.3,ON,ON,OFF,84
SNS0003219,Room-313,2025-07-07,12:00,25.1,54.0,13,60,21.7,OFF,ON,OFF,38
SNS0003220,Room-313,2025-07-07,13:00,22.8,37.5,29,60,48.3,ON,ON,OFF,126
SNS0003221,Room-313,2025-07-07,14:00,33.9,72.6,4,60,6.7,OFF,ON,OFF,66
SNS0003222,Room-313,2025-07-07,15:00,24.6,45.7,3,60,5.0,OFF,ON,OFF,82
SNS0003223,Room-314,2025-07-07,07:00,25.3,60.4,2,60,3.3,OFF,ON,OFF,72
SNS0003224,Room-314,2025-07-07,08:00,27.2,63.9,30,60,50.0,ON,ON,ON,39
SNS0003225,Room-314,2025-07-07,09:00,23.3,47.5,43,60,71.7,ON,ON,ON,67
SNS0003226,Room-314,2025-07-07,10:00,26.7,37.7,11,60,18.3,OFF,ON,OFF,172
SNS0003227,Room-314,2025-07-07,11:00,37.4,63.9,24,60,40.0,ON,ON,OFF,48
SNS0003228,Room-314,2025-07-07,12:00,28.7,47.6,12,60,20.0,OFF,ON,OFF,45
SNS0003229,Room-314,2025-07-07,13:00,27.3,62.9,42,60,70.0,ON,ON,OFF,84
