attendance_id,student_id,date,day_of_week,class,section,status,entry_time,exit_time,capture_method,rfid_tag,is_anomaly
ATT0015581,STU00009,2025-07-21,Monday,9,A,Present,07:31,15:34,Biometric,,0
ATT0015582,STU00010,2025-07-21,Monday,10,D,Present,07:18,14:48,Biometric,,0
ATT0015583,STU00011,2025-07-21,Monday,2,A,Present,07:36,15:09,Biometric,,1
ATT0015584,STU00012,2025-07-21,Monday,9,B,Present,07:14,13:12,Face Recognition,,0
ATT0015585,STU00013,2025-07-21,Monday,6,B,Present,07:13,14:42,Face Recognition,,0
ATT0015586,STU00014,2025-07-21,Monday,12,B,Present,07:41,14:51,RFID,120A67EC3C9B,0
ATT0015587,STU00015,2025-07-21,Monday,10,C,Present,07:35,14:14,RFID,0682DF183F84,0
ATT0015588,STU00016,2025-07-21,Monday,9,C,Absent,,,,,0
ATT0015589,STU00017,2025-07-21,Monday,12,B,Present,07:42,13:14,Face Recognition,,0
ATT0015590,STU00018,2025-07-21,Monday,3,C,Present,07:43,15:09,RFID,5CD4A6BEA70C,0
ATT0015591,STU00019,2025-07-21,Monday,5,B,Present,07:43,13:04,RFID,66BF033A9B9A,0
ATT0015592,STU00020,2025-07-21,Monday,8,A,Present,07:43,13:00,RFID,C0953AE8B213,0
ATT0015593,STU00021,2025-07-21,Monday,7,C,Present,07:12,13:54,RFID,888D8C06491E,0
ATT0015594,STU00022,2025-07-21,Monday,5,B,Present,07:26,15:39,Biometric,,0
ATT0015595,STU00023,2025-07-21,Monday,7,C,Present,07:20,13:24,Biometric,,0
ATT0015596,STU00024,2025-07-21,Monday,4,B,Present,07:22,15:16,Face Recognition,,0
ATT0015597,STU00025,2025-07-21,Monday,2,B,Present,07:29,15:45,Biometric,,0
ATT0015598,STU00026,2025-07-21,Monday,5,C,Present,07:23,13:09,Face Recognition,,0
ATT0015599,STU00027,2025-07-21,Monday,1,B,Present,07:44,14:55,RFID,2D8CB949373D,0
ATT0015600,STU00028,2025-07-21,Monday,2,A,Present,07:22,13:16,Face Recognition,,0
ATT0015601,STU00029,2025-07-21,Monday,9,B,Present,07:13,14:30,RFID,B4BFBE059C44,1
ATT0015602,STU00030,2025-07-21,Monday,10,A,Present,07:27,14:42,RFID,87A37BFEA4C7,0
ATT0015603,STU00031,2025-07-21,Monday,1,B,Absent,,,,,0
ATT0015604,STU00032,2025-07-21,Monday,5,C,Present,07:45,14:31,Biometric,,0
ATT0015605,STU00033,2025-07-21,Monday,7,C,Present,07:30,13:01,RFID,D937EB392F22,0
ATT0015606,STU00034,2025-07-21,Monday,11,B,Present,07:32,13:43,Biometric,,0
ATT0015607,STU00035,2025-07-21,Monday,10,A,Present,07:27,13:35,RFID,517356E15493,0
ATT0015608,STU00037,2025-07-21,Monday,7,C,Present,07:23,13:43,RFID,C93440601EBD,0
ATT0015609,STU00039,2025-07-21,Monday,4,C,Medical Leave,,,,,0
ATT0015610,STU00040,2025-07-21,Monday,1,A,Present,07:38,14:09,RFID,6B5BA9F36358,0
ATT0015611,STU00041,2025-07-21,Monday,6,A,Present,07:25,15:39,RFID,286D786AD690,0
ATT0015612,STU00042,2025-07-21,Monday,5,A,Late,08:11,13:12,RFID,556C900D7339,0
ATT0015613,STU00044,2025-07-21,Monday,9,B,Present,07:31,14:14,Biometric,,0
ATT0015614,STU00045,2025-07-21,Monday,7,C,Present,07:43,15:48,RFID,1CDD4CE6A7CE,0
ATT0015615,STU00046,2025-07-21,Monday,12,C,Present,07:18,13:04,RFID,97CEFE180866,0
ATT0015616,STU00047,2025-07-21,Monday,3,C,Present,07:37,14:34,Biometric,,0
ATT0015617,STU00048,2025-07-21,Monday,6,A,Present,07:30,15:05,Biometric,,0
ATT0015618,STU00050,2025-07-21,Monday,11,A,Present,07:23,13:51,RFID,4051620A475A,0
ATT0015619,STU00051,2025-07-21,Monday,9,D,Present,07:12,15:22,RFID,BCBAC5DA88A2,0
ATT0015620,STU00052,2025-07-21,Monday,6,A,Present,07:40,14:59,Face Recognition,,0
ATT0015621,STU00053,2025-07-21,Monday,7,C,Absent,,,,,0
ATT0015622,STU00054,2025-07-21,Monday,1,B,Late,08:16,15:15,Face Recognition,,0
ATT0015623,STU00055,2025-07-21,Monday,11,D,Present,07:37,15:15,Face Recognition,,0
ATT0015624,STU00056,2025-07-21,Monday,12,C,Present,07:14,14:57,RFID,3AB6CC45F6F3,0
ATT0015625,STU00057,2025-07-21,Monday,8,A,Present,07:12,13:24,Biometric,,0
ATT0015626,STU00058,2025-07-21,Monday,4,C,Present,07:17,15:27,Biometric,,0
ATT0015627,STU00060,2025-07-21,Monday,6,A,Present,07:29,15:18,Biometric,,0
ATT0015628,STU00061,2025-07-21,Monday,11,D,Present,07:27,15:09,Face Recognition,,0
ATT0015629,STU00062,2025-07-21,Monday,5,C,Present,07:22,15:27,Face Recognition,,0
ATT0015630,STU00064,2025-07-21,Monday,9,A,Present,07:24,15:31,RFID,4D3BF5C057BB,0
ATT0015631,STU00065,2025-07-21,Monday,1,A,Present,07:16,14:51,Face Recognition,,0
ATT0015632,STU00066,2025-07-21,Monday,6,C,Present,07:24,15:16,RFID,A725045764D8,0
ATT0015633,STU00067,2025-07-21,Monday,8,A,Present,07:19,13:56,RFID,2B121850656D,0
ATT0015634,STU00068,2025-07-21,Monday,5,A,Present,07:20,15:31,Face Recognition,,0
ATT0015635,STU00069,2025-07-21,Monday,3,B,Late,08:30,15:02,RFID,9ABEA69A2ED1,0
ATT0015636,STU00070,2025-07-21,Monday,10,B,Present,07:28,15:29,Face Recognition,,0
ATT0015637,STU00071,2025-07-21,Monday,9,C,Late,08:08,14:34,Face Recognition,,0
ATT0015638,STU00072,2025-07-21,Monday,10,D,Present,07:21,14:54,RFID,B3C058B58540,1
ATT0015639,STU00073,2025-07-21,Monday,7,C,Late,08:16,13:05,Face Recognition,,0
ATT0015640,STU00074,2025-07-21,Monday,1,B,Present,07:26,15:18,Face Recognition,,1
ATT0015641,STU00075,2025-07-21,Monday,5,C,Present,07:25,15:07,Face Recognition,,0
ATT0015642,STU00076,2025-07-21,Monday,12,B,Present,07:26,14:49,RFID,A5F14614B7DF,0
ATT0015643,STU00077,2025-07-21,Monday,10,A,Present,07:21,14:07,Biometric,,0
ATT0015644,STU00078,2025-07-21,Monday,11,C,Present,07:13,15:34,Biometric,,0
ATT0015645,STU00079,2025-07-21,Monday,7,A,Present,07:33,15:32,Biometric,,0
ATT0015646,STU00080,2025-07-21,Monday,7,A,Present,07:29,13:50,Biometric,,0
ATT0015647,STU00081,2025-07-21,Monday,5,A,Present,07:44,13:55,Biometric,,0
ATT0015648,STU00082,2025-07-21,Monday,7,D,Present,07:40,15:01,Face Recognition,,0
ATT0015649,STU00083,2025-07-21,Monday,4,A,Medical Leave,,,,,0
ATT0015650,STU00084,2025-07-21,Monday,1,C,Present,07:36,14:35,Face Recognition,,0
ATT0015651,STU00085,2025-07-21,Monday,12,D,Absent,,,,,0
ATT0015652,STU00086,2025-07-21,Monday,9,D,Present,07:14,13:27,RFID,B5715555C811,0
ATT0015653,STU00087,2025-07-21,Monday,2,C,Present,07:42,14:03,Biometric,,0
ATT0015654,STU00089,2025-07-21,Monday,6,D,Present,07:20,13:18,RFID,97721B899270,0
ATT0015655,STU00090,2025-07-21,Monday,5,A,Late,08:00,15:23,RFID,583D90542EDF,0
ATT0015656,STU00091,2025-07-21,Monday,3,A,Late,08:01,13:16,Biometric,,0
ATT0015657,STU00092,2025-07-21,Monday,7,B,Present,07:38,15:36,Face Recognition,,0
ATT0015658,STU00093,2025-07-21,Monday,12,B,Late,08:01,14:59,RFID,DC6DD164DF16,0
ATT0015659,STU00094,2025-07-21,Monday,4,C,Present,07:20,13:27,RFID,0694B7ACBCB6,0
ATT0015660,STU00095,2025-07-21,Monday,5,B,Present,07:25,13:36,Biometric,,0
ATT0015661,STU00096,2025-07-21,Monday,9,B,Medical Leave,,,,,0
ATT0015662,STU00097,2025-07-21,Monday,4,B,Present,07:17,13:10,Face Recognition,,0
ATT0015663,STU00098,2025-07-21,Monday,9,D,Present,07:37,14:08,Face Recognition,,0
ATT0015664,STU00099,2025-07-21,Monday,8,D,Present,07:16,15:23,RFID,A5F4D4BDB305,0
ATT0015665,STU00100,2025-07-21,Monday,4,B,Present,07:30,13:36,RFID,3F6D76AEC98C,0
ATT0015666,STU00101,2025-07-21,Monday,2,A,Present,07:45,15:51,RFID,48784CCC94AB,0
ATT0015667,STU00102,2025-07-21,Monday,6,A,Present,07:12,13:03,Face Recognition,,0
ATT0015668,STU00103,2025-07-21,Monday,3,B,Present,07:13,14:13,Biometric,,0
ATT0015669,STU00104,2025-07-21,Monday,8,A,Medical Leave,,,,,0
ATT0015670,STU00105,2025-07-21,Monday,10,A,Present,07:15,13:14,Face Recognition,,0
ATT0015671,STU00106,2025-07-21,Monday,11,C,Present,07:37,14:09,Biometric,,0
ATT0015672,STU00107,2025-07-21,Monday,10,A,Present,07:45,13:40,Face Recognition,,0
ATT0015673,STU00108,2025-07-21,Monday,7,B,Present,07:12,14:41,RFID,1F4431D0C0E7,0
ATT0015674,STU00109,2025-07-21,Monday,5,C,Present,07:37,14:29,Biometric,,0
ATT0015675,STU00110,2025-07-21,Monday,3,A,Present,07:16,13:29,Face Recognition,,0
ATT0015676,STU00111,2025-07-21,Monday,4,B,Present,07:11,15:50,RFID,D773A6FC038D,0
ATT0015677,STU00112,2025-07-21,Monday,5,A,Present,07:14,15:54,Face Recognition,,0
ATT0015678,STU00113,2025-07-21,Monday,4,B,Present,07:19,14:27,RFID,2F0276653C5C,1
ATT0015679,STU00114,2025-07-21,Monday,2,A,Present,07:27,14:30,RFID,1111DBDE1D89,0
ATT0015680,STU00115,2025-07-21,Monday,4,A,Present,07:38,13:42,RFID,5BDD948EB7A8,0
ATT0015681,STU00116,2025-07-21,Monday,3,B,Late,08:30,15:41,Face Recognition,,0
ATT0015682,STU00117,2025-07-21,Monday,8,D,Absent,,,,,0
ATT0015683,STU00118,2025-07-21,Monday,3,A,Late,08:11,15:55,Biometric,,0
ATT0015684,STU00120,2025-07-21,Monday,10,B,Absent,,,,,0
ATT0015685,STU00121,2025-07-21,Monday,11,C,Present,07:18,13:25,Face Recognition,,0
ATT0015686,STU00122,2025-07-21,Monday,5,A,Absent,,,,,0
ATT0015687,STU00123,2025-07-21,Monday,5,A,Present,07:40,13:25,Biometric,,0
ATT0015688,STU00124,2025-07-21,Monday,2,C,Present,07:45,13:01,Biometric,,0
ATT0015689,STU00126,2025-07-21,Monday,9,D,Present,07:15,13:21,RFID,D2BFEDF01717,0
ATT0015690,STU00127,2025-07-21,Monday,8,A,Present,07:20,13:14,RFID,2411907E877B,0
ATT0015691,STU00128,2025-07-21,Monday,6,C,Present,07:30,13:49,Face Recognition,,0
ATT0015692,STU00129,2025-07-21,Monday,5,B,Present,07:11,14:14,Biometric,,0
ATT0015693,STU00130,2025-07-21,Monday,11,B,Present,07:39,15:10,RFID,7268651C8C6F,0
ATT0015694,STU00131,2025-07-21,Monday,6,C,Present,07:42,15:25,RFID,A78AB60134AB,0
ATT0015695,STU00132,2025-07-21,Monday,12,A,Present,07:18,15:54,Biometric,,0
ATT0015696,STU00133,2025-07-21,Monday,4,B,Late,08:15,14:22,Biometric,,0
ATT0015697,STU00134,2025-07-21,Monday,6,D,Present,07:33,13:47,RFID,D9D638BACA0D,0
ATT0015698,STU00135,2025-07-21,Monday,1,C,Present,07:28,14:41,Face Recognition,,0
ATT0015699,STU00136,2025-07-21,Monday,3,B,Present,07:11,14:33,RFID,A6A06D0232E0,0
ATT0015700,STU00137,2025-07-21,Monday,1,C,Present,07:17,13:06,Biometric,,0
ATT0015701,STU00139,2025-07-21,Monday,5,B,Absent,,,,,0
ATT0015702,STU00141,2025-07-21,Monday,11,B,Present,07:40,14:23,Biometric,,0
ATT0015703,STU00142,2025-07-21,Monday,7,D,Present,07:45,14:59,Biometric,,0
ATT0015704,STU00143,2025-07-21,Monday,8,C,Absent,,,,,0
ATT0015705,STU00144,2025-07-21,Monday,10,B,Present,07:22,13:49,RFID,AD6218C72412,0
ATT0015706,STU00145,2025-07-21,Monday,3,C,Present,07:40,14:34,Biometric,,0
ATT0015707,STU00146,2025-07-21,Monday,12,C,Present,07:15,15:52,Face Recognition,,0
ATT0015708,STU00148,2025-07-21,Monday,12,C,Late,08:10,14:26,Face Recognition,,0
ATT0015709,STU00149,2025-07-21,Monday,1,C,Present,07:13,14:16,Face Recognition,,0
ATT0015710,STU00150,2025-07-21,Monday,11,A,Absent,,,,,0
ATT0015711,STU00151,2025-07-21,Monday,1,C,Present,07:40,13:33,Biometric,,0
ATT0015712,STU00152,2025-07-21,Monday,8,D,Late,08:00,14:49,RFID,F37CEB39C45C,0
ATT0015713,STU00153,2025-07-21,Monday,7,C,Absent,,,,,0
ATT0015714,STU00154,2025-07-21,Monday,3,C,Present,07:21,14:59,Biometric,,0
ATT0015715,STU00155,2025-07-21,Monday,3,C,Present,07:40,14:36,Biometric,,0
ATT0015716,STU00156,2025-07-21,Monday,5,C,Absent,,,,,0
ATT0015717,STU00157,2025-07-21,Monday,9,A,Present,07:36,13:49,Biometric,,0
ATT0015718,STU00159,2025-07-21,Monday,9,B,Present,07:31,15:38,Face Recognition,,0
ATT0015719,STU00160,2025-07-21,Monday,9,A,Present,07:29,15:58,Biometric,,0
ATT0015720,STU00161,2025-07-21,Monday,11,C,Present,07:44,15:44,Face Recognition,,0
ATT0015721,STU00162,2025-07-21,Monday,6,A,Present,07:14,14:40,Face Recognition,,0
ATT0015722,STU00163,2025-07-21,Monday,4,C,Present,07:24,15:06,RFID,1DF4D88B59F8,0
ATT0015723,STU00164,2025-07-21,Monday,11,A,Present,07:25,15:12,Biometric,,0
ATT0015724,STU00165,2025-07-21,Monday,9,C,Present,07:31,15:26,Biometric,,0
ATT0015725,STU00166,2025-07-21,Monday,4,C,Late,08:30,14:24,RFID,33FF661E3952,0
ATT0015726,STU00167,2025-07-21,Monday,5,C,Late,08:26,14:07,Biometric,,0
ATT0015727,STU00168,2025-07-21,Monday,8,C,Absent,,,,,0
ATT0015728,STU00169,2025-07-21,Monday,8,C,Present,07:45,14:34,RFID,3B806B35AC39,0
ATT0015729,STU00170,2025-07-21,Monday,1,C,Absent,,,,,0
ATT0015730,STU00171,2025-07-21,Monday,4,A,Present,07:41,14:00,RFID,8763E8225439,0
ATT0015731,STU00172,2025-07-21,Monday,2,B,Present,07:10,14:41,Biometric,,0
ATT0015732,STU00173,2025-07-21,Monday,3,C,Present,07:24,14:17,Face Recognition,,0
ATT0015733,STU00174,2025-07-21,Monday,12,A,Present,07:20,14:41,Face Recognition,,0
ATT0015734,STU00175,2025-07-21,Monday,6,C,Present,07:38,15:03,RFID,DBA7028E214F,1
ATT0015735,STU00176,2025-07-21,Monday,1,C,Late,08:01,15:51,Face Recognition,,0
ATT0015736,STU00177,2025-07-21,Monday,2,B,Present,07:27,14:01,Biometric,,0
ATT0015737,STU00178,2025-07-21,Monday,5,A,Absent,,,,,0
ATT0015738,STU00179,2025-07-21,Monday,12,B,Late,08:20,15:47,RFID,745A3D3AA95E,0
ATT0015739,STU00180,2025-07-21,Monday,7,C,Present,07:11,13:12,Biometric,,0
ATT0015740,STU00181,2025-07-21,Monday,12,A,Present,07:12,14:18,Face Recognition,,0
ATT0015741,STU00183,2025-07-21,Monday,6,D,Medical Leave,,,,,0
ATT0015742,STU00184,2025-07-21,Monday,11,A,Present,07:45,13:18,RFID,B67A165AF375,0
ATT0015743,STU00185,2025-07-21,Monday,11,C,Present,07:27,13:24,RFID,223C50F2AEEA,0
ATT0015744,STU00186,2025-07-21,Monday,8,D,Absent,,,,,0
ATT0015745,STU00187,2025-07-21,Monday,2,C,Absent,,,,,0
ATT0015746,STU00188,2025-07-21,Monday,11,D,Present,07:26,15:02,Biometric,,0
ATT0015747,STU00189,2025-07-21,Monday,12,B,Present,07:16,13:18,Face Recognition,,0
ATT0015748,STU00190,2025-07-21,Monday,8,A,Present,07:15,14:45,RFID,8B4896A40BE3,0
ATT0015749,STU00191,2025-07-21,Monday,10,B,Present,07:37,14:30,Face Recognition,,0
ATT0015750,STU00192,2025-07-21,Monday,9,A,Medical Leave,,,,,0
ATT0015751,STU00193,2025-07-21,Monday,9,C,Present,07:41,15:35,Biometric,,0
ATT0015752,STU00194,2025-07-21,Monday,3,C,Present,07:28,13:22,RFID,3B171FB8D858,0
ATT0015753,STU00195,2025-07-21,Monday,10,B,Present,07:34,15:07,RFID,AD029D6843D3,0
ATT0015754,STU00196,2025-07-21,Monday,3,B,Present,07:42,15:05,Biometric,,0
ATT0015755,STU00197,2025-07-21,Monday,9,D,Present,07:25,14:35,RFID,3BE552E8B73E,1
ATT0015756,STU00198,2025-07-21,Monday,6,D,Present,07:36,14:29,RFID,DBB087B06C92,0
ATT0015757,STU00199,2025-07-21,Monday,1,A,Present,07:22,15:07,RFID,BCC9BF8F8B23,0
ATT0015758,STU00200,2025-07-21,Monday,4,A,Present,07:43,15:57,RFID,A06B1174FFDC,0
ATT0015759,STU00201,2025-07-21,Monday,7,B,Present,07:25,14:45,RFID,64F010DAAF24,0
ATT0015760,STU00202,2025-07-21,Monday,2,C,Present,07:43,13:37,RFID,586AC4FA3D3C,0
ATT0015761,STU00203,2025-07-21,Monday,11,A,Present,07:29,15:44,Face Recognition,,0
ATT0015762,STU00204,2025-07-21,Monday,6,D,Present,07:45,13:40,RFID,086FB8A1832B,0
ATT0015763,STU00205,2025-07-21,Monday,9,B,Present,07:14,15:48,RFID,0DAD82F02F0A,0
ATT0015764,STU00206,2025-07-21,Monday,8,B,Present,07:43,14:22,RFID,52411DA6ABF5,0
ATT0015765,STU00207,2025-07-21,Monday,11,C,Present,07:39,14:55,RFID,DF983231D66A,0
ATT0015766,STU00208,2025-07-21,Monday,5,C,Present,07:21,15:06,Face Recognition,,0
ATT0015767,STU00209,2025-07-21,Monday,2,C,Present,07:44,13:01,Face Recognition,,0
ATT0015768,STU00210,2025-07-21,Monday,5,B,Present,07:36,13:52,Biometric,,0
ATT0015769,STU00211,2025-07-21,Monday,9,B,Present,07:16,15:07,Biometric,,0
ATT0015770,STU00212,2025-07-21,Monday,10,A,Present,07:38,14:15,Biometric,,0
ATT0015771,STU00213,2025-07-21,Monday,1,A,Present,07:30,13:30,RFID,5EC6046CECC7,0
ATT0015772,STU00214,2025-07-21,Monday,3,A,Present,07:32,14:05,Biometric,,0
ATT0015773,STU00215,2025-07-21,Monday,10,D,Present,07:36,15:23,Face Recognition,,0
ATT0015774,STU00216,2025-07-21,Monday,9,D,Present,07:17,15:39,RFID,D348D4406C87,0
ATT0015775,STU00218,2025-07-21,Monday,11,D,Present,07:43,13:49,Biometric,,0
ATT0015776,STU00219,2025-07-21,Monday,9,A,Present,07:30,14:31,Face Recognition,,0
ATT0015777,STU00220,2025-07-21,Monday,9,A,Present,07:26,15:39,RFID,2B47E9EF6B62,0
ATT0015778,STU00221,2025-07-21,Monday,3,B,Present,07:32,14:01,Face Recognition,,0
ATT0015779,STU00222,2025-07-21,Monday,2,A,Present,07:43,13:37,Biometric,,0
ATT0015780,STU00223,2025-07-21,Monday,7,A,Present,07:18,15:00,RFID,85DB195BECFB,0
ATT0015781,STU00225,2025-07-21,Monday,7,A,Present,07:44,13:36,RFID,628E95F5A671,0
ATT0015782,STU00226,2025-07-21,Monday,2,A,Present,07:29,15:51,RFID,5F861A6F1A16,0
ATT0015783,STU00227,2025-07-21,Monday,1,A,Present,07:40,13:49,RFID,8F700EA311A2,0
ATT0015784,STU00228,2025-07-21,Monday,12,D,Present,07:14,14:29,Biometric,,0
ATT0015785,STU00229,2025-07-21,Monday,6,C,Absent,,,,,0
ATT0015786,STU00230,2025-07-21,Monday,2,A,Present,07:16,14:18,RFID,727CE1DCBEA5,0
ATT0015787,STU00231,2025-07-21,Monday,8,D,Present,07:37,15:32,RFID,D9007A14DC91,0
ATT0015788,STU00232,2025-07-21,Monday,10,A,Present,07:36,13:33,Face Recognition,,0
ATT0015789,STU00234,2025-07-21,Monday,9,C,Present,07:12,14:28,Face Recognition,,0
ATT0015790,STU00235,2025-07-21,Monday,6,C,Present,07:16,13:04,RFID,48416D56F5CE,0
ATT0015791,STU00236,2025-07-21,Monday,11,B,Absent,,,,,0
ATT0015792,STU00237,2025-07-21,Monday,1,A,Present,07:39,15:35,RFID,43B09EC20367,0
ATT0015793,STU00238,2025-07-21,Monday,8,B,Present,07:34,15:52,Face Recognition,,0
ATT0015794,STU00239,2025-07-21,Monday,9,A,Present,07:25,13:04,RFID,F99213B8EE31,0
ATT0015795,STU00240,2025-07-21,Monday,7,B,Authorized Leave,,,,,0
ATT0015796,STU00241,2025-07-21,Monday,7,A,Late,08:07,15:32,RFID,C4D7E5B3A6A2,0
ATT0015797,STU00242,2025-07-21,Monday,11,C,Absent,,,,,0
ATT0015798,STU00243,2025-07-21,Monday,8,B,Present,07:17,13:04,RFID,DC14097638F1,0
ATT0015799,STU00244,2025-07-21,Monday,10,C,Present,07:28,14:32,Biometric,,0
ATT0015800,STU00245,2025-07-21,Monday,3,B,Present,07:28,14:06,Biometric,,0
ATT0015801,STU00246,2025-07-21,Monday,11,A,Present,07:14,14:26,RFID,49539B1FD219,0
ATT0015802,STU00247,2025-07-21,Monday,1,C,Present,07:12,15:46,RFID,988692A9318B,0
ATT0015803,STU00248,2025-07-21,Monday,2,C,Late,08:08,15:13,RFID,7609698DF3C8,0
ATT0015804,STU00249,2025-07-21,Monday,11,D,Present,07:29,15:45,Biometric,,0
ATT0015805,STU00250,2025-07-21,Monday,7,C,Present,07:29,14:16,RFID,568B92B14083,0
ATT0015806,STU00251,2025-07-21,Monday,10,A,Present,07:28,15:35,Face Recognition,,0
ATT0015807,STU00253,2025-07-21,Monday,1,C,Present,07:34,13:04,RFID,D814522167EF,0
ATT0015808,STU00254,2025-07-21,Monday,12,D,Late,08:20,14:51,RFID,1514270A4DB4,0
ATT0015809,STU00255,2025-07-21,Monday,5,C,Present,07:37,13:12,RFID,BDAA2EB1121C,0
ATT0015810,STU00256,2025-07-21,Monday,12,B,Present,07:28,15:59,Face Recognition,,0
ATT0015811,STU00257,2025-07-21,Monday,10,B,Present,07:31,14:46,RFID,2CC47B134776,0
ATT0015812,STU00258,2025-07-21,Monday,5,A,Authorized Leave,,,,,0
ATT0015813,STU00259,2025-07-21,Monday,3,A,Absent,,,,,0
ATT0015814,STU00260,2025-07-21,Monday,4,B,Present,07:39,13:20,Biometric,,0
ATT0015815,STU00261,2025-07-21,Monday,2,B,Present,07:32,13:08,RFID,A595AF00E7E1,0
ATT0015816,STU00262,2025-07-21,Monday,2,A,Present,07:30,15:34,RFID,D33F49637701,0
ATT0015817,STU00263,2025-07-21,Monday,10,B,Present,07:10,13:37,RFID,856692688580,0
ATT0015818,STU00264,2025-07-21,Monday,12,D,Present,07:45,13:23,RFID,092B15934B16,0
ATT0015819,STU00266,2025-07-21,Monday,9,D,Present,07:44,13:01,Biometric,,0
ATT0015820,STU00267,2025-07-21,Monday,11,D,Present,07:13,15:34,Biometric,,0
ATT0015821,STU00268,2025-07-21,Monday,5,C,Present,07:20,14:56,RFID,CE0D800F1A7D,0
ATT0015822,STU00269,2025-07-21,Monday,8,D,Present,07:37,14:40,Biometric,,0
ATT0015823,STU00270,2025-07-21,Monday,7,C,Present,07:28,14:42,Face Recognition,,0
ATT0015824,STU00271,2025-07-21,Monday,2,A,Present,07:15,14:11,RFID,9A3F27E6992E,0
ATT0015825,STU00272,2025-07-21,Monday,7,A,Present,07:25,13:36,RFID,12BD7D693284,0
ATT0015826,STU00273,2025-07-21,Monday,2,C,Present,07:19,15:53,RFID,29D4173272F6,0
ATT0015827,STU00274,2025-07-21,Monday,1,C,Present,07:29,14:21,RFID,E3162A22EA0B,0
ATT0015828,STU00275,2025-07-21,Monday,1,A,Late,08:02,15:22,RFID,61B5B995B26E,0
ATT0015829,STU00276,2025-07-21,Monday,6,D,Absent,,,,,0
ATT0015830,STU00277,2025-07-21,Monday,5,C,Present,07:10,13:50,RFID,1A7ADDCE01F7,0
ATT0015831,STU00278,2025-07-21,Monday,4,B,Present,07:20,14:15,Biometric,,0
ATT0015832,STU00279,2025-07-21,Monday,9,D,Present,07:43,13:37,Biometric,,0
ATT0015833,STU00280,2025-07-21,Monday,7,D,Late,08:06,15:16,Face Recognition,,0
ATT0015834,STU00281,2025-07-21,Monday,11,C,Present,07:13,15:23,Face Recognition,,0
ATT0015835,STU00282,2025-07-21,Monday,9,C,Medical Leave,,,,,0
ATT0015836,STU00283,2025-07-21,Monday,12,B,Present,07:19,15:36,Biometric,,0
ATT0015837,STU00284,2025-07-21,Monday,9,D,Present,07:22,14:37,RFID,6200212405B0,0
ATT0015838,STU00286,2025-07-21,Monday,6,A,Present,07:35,15:32,Biometric,,0
ATT0015839,STU00287,2025-07-21,Monday,9,A,Present,07:33,15:43,Face Recognition,,0
ATT0015840,STU00288,2025-07-21,Monday,4,A,Present,07:40,15:48,Face Recognition,,0
ATT0015841,STU00289,2025-07-21,Monday,1,C,Late,08:11,13:37,Biometric,,0
ATT0015842,STU00290,2025-07-21,Monday,9,A,Late,08:30,14:58,RFID,A9A0F7495DE7,0
ATT0015843,STU00292,2025-07-21,Monday,8,C,Late,08:04,15:37,Biometric,,0
ATT0015844,STU00293,2025-07-21,Monday,6,B,Present,07:17,14:59,RFID,3C865748E76B,0
ATT0015845,STU00294,2025-07-21,Monday,4,C,Present,07:21,13:41,Biometric,,0
ATT0015846,STU00295,2025-07-21,Monday,7,C,Present,07:12,15:02,Biometric,,0
ATT0015847,STU00296,2025-07-21,Monday,6,C,Present,07:23,14:10,Biometric,,0
ATT0015848,STU00297,2025-07-21,Monday,6,A,Present,07:16,14:04,Biometric,,0
ATT0015849,STU00298,2025-07-21,Monday,11,A,Present,07:32,13:57,Face Recognition,,0
ATT0015850,STU00299,2025-07-21,Monday,9,B,Present,07:44,14:42,RFID,0A5BAEE83606,0
ATT0015851,STU00300,2025-07-21,Monday,7,C,Present,07:13,13:04,RFID,E513E357DAE3,0
ATT0015852,STU00301,2025-07-21,Monday,4,A,Present,07:41,14:32,RFID,97CC6466975F,0
ATT0015853,STU00302,2025-07-21,Monday,2,A,Present,07:28,14:21,Biometric,,0
ATT0015854,STU00304,2025-07-21,Monday,5,B,Present,07:25,14:37,RFID,2E12D3EDCA2E,0
ATT0015855,STU00305,2025-07-21,Monday,5,C,Present,07:24,15:37,Face Recognition,,0
ATT0015856,STU00306,2025-07-21,Monday,9,C,Late,08:04,15:26,RFID,24073D116EA6,0
ATT0015857,STU00307,2025-07-21,Monday,4,B,Present,07:21,13:08,RFID,B0A28F0784BB,0
ATT0015858,STU00308,2025-07-21,Monday,10,D,Present,07:28,15:58,Face Recognition,,0
ATT0015859,STU00309,2025-07-21,Monday,6,A,Late,08:13,14:56,Biometric,,0
ATT0015860,STU00310,2025-07-21,Monday,3,B,Present,07:18,15:28,RFID,D66A06516994,0
ATT0015861,STU00311,2025-07-21,Monday,2,B,Present,07:44,14:44,Biometric,,0
ATT0015862,STU00312,2025-07-21,Monday,11,D,Absent,,,,,0
ATT0015863,STU00313,2025-07-21,Monday,9,D,Present,07:22,13:59,Face Recognition,,0
ATT0015864,STU00314,2025-07-21,Monday,2,A,Present,07:39,15:53,Biometric,,1
ATT0015865,STU00316,2025-07-21,Monday,11,C,Present,07:44,15:34,Face Recognition,,0
ATT0015866,STU00318,2025-07-21,Monday,11,A,Present,07:25,13:24,RFID,096F01B86FB7,0
ATT0015867,STU00319,2025-07-21,Monday,2,B,Present,07:13,14:31,Biometric,,0
ATT0015868,STU00321,2025-07-21,Monday,8,C,Present,07:14,13:49,RFID,5694CE86C501,0
