record_id,student_id,class,section,subject,exam_type,academic_year,max_marks,marks_obtained,percentage,grade,teacher_id,remarks
REC0005982,STU00448,7,A,Social Studies,Final Exam,2025-26,100,77,77.0,B+,TCH0014,Needs improvement
REC0005983,STU00448,7,A,Computer Science,Final Exam,2025-26,100,68,68.0,B,TCH0042,Absent for exam
REC0005984,STU00448,7,A,Physical Education,Final Exam,2025-26,100,69,69.0,B,TCH0052,
REC0005985,STU00449,1,B,English,Unit Test 1,2025-26,50,29,58.0,C,TCH0008,Average
REC0005986,STU00449,1,B,Hindi,Unit Test 1,2025-26,50,36,72.0,B+,TCH0028,Average
REC0005987,STU00449,1,B,Mathematics,Unit Test 1,2025-26,50,37,74.0,B+,TCH0065,Retest required
REC0005988,STU00449,1,B,Science,Unit Test 1,2025-26,50,27,54.0,C,TCH0055,Excellent
REC0005989,STU00449,1,B,Social Studies,Unit Test 1,2025-26,50,38,76.0,B+,TCH0058,Average
REC0005990,STU00449,1,B,Computer Science,Unit Test 1,2025-26,50,30,60.0,B,TCH0051,
REC0005991,STU00449,1,B,Physical Education,Unit Test 1,2025-26,50,34,68.0,B,TCH0057,Good
REC0005992,STU00449,1,B,English,Final Exam,2025-26,100,66,66.0,B,TCH0064,Good
REC0005993,STU00449,1,B,Hindi,Final Exam,2025-26,100,38,38.0,D,TCH0072,Average
REC0005994,STU00449,1,B,Mathematics,Final Exam,2025-26,100,47,47.0,D,TCH0046,
REC0005995,STU00449,1,B,Science,Final Exam,2025-26,100,71,71.0,B+,TCH0029,Average
REC0005996,STU00449,1,B,Social Studies,Final Exam,2025-26,100,44,44.0,D,TCH0047,Good
REC0005997,STU00449,1,B,Computer Science,Final Exam,2025-26,100,64,64.0,B,TCH0042,Absent for exam
REC0005998,STU00449,1,B,Physical Education,Final Exam,2025-26,100,56,56.0,C,TCH0010,Good
REC0005999,STU00450,6,C,English,Mid Term,2025-26,100,68,68.0,B,TCH0019,Absent for exam
REC0006000,STU00450,6,C,Hindi,Mid Term,2025-26,100,59,59.0,C,TCH0016,Absent for exam
REC0006001,STU00450,6,C,Mathematics,Mid Term,2025-26,100,85,85.0,A,TCH0020,Average
REC0006002,STU00450,6,C,Science,Mid Term,2025-26,100,53,53.0,C,TCH0021,Excellent
REC0006003,STU00450,6,C,Social Studies,Mid Term,2025-26,100,67,67.0,B,TCH0008,Average
REC0006004,STU00450,6,C,Computer Science,Mid Term,2025-26,100,59,59.0,C,TCH0019,Absent for exam
REC0006005,STU00450,6,C,Physical Education,Mid Term,2025-26,100,54,54.0,C,TCH0025,Average
REC0006006,STU00450,6,C,English,Unit Test 3,2025-26,50,28,56.0,C,TCH0065,Good
REC0006007,STU00450,6,C,Hindi,Unit Test 3,2025-26,50,27,54.0,C,TCH0060,Needs improvement
REC0006008,STU00450,6,C,Mathematics,Unit Test 3,2025-26,50,32,64.0,B,TCH0035,Average
REC0006009,STU00450,6,C,Science,Unit Test 3,2025-26,50,29,58.0,C,TCH0009,Excellent
REC0006010,STU00450,6,C,Social Studies,Unit Test 3,2025-26,50,32,64.0,B,TCH0024,
REC0006011,STU00450,6,C,Computer Science,Unit Test 3,2025-26,50,23,46.0,D,TCH0023,Absent for exam
REC0006012,STU00450,6,C,Physical Education,Unit Test 3,2025-26,50,27,54.0,C,TCH0004,Needs improvement
REC0006013,STU00451,5,C,English,Unit Test 1,2025-26,50,11,22.0,F,TCH0043,
REC0006014,STU00451,5,C,Hindi,Unit Test 1,2025-26,50,20,40.0,D,TCH0017,Retest required
REC0006015,STU00451,5,C,Mathematics,Unit Test 1,2025-26,50,25,50.0,C,TCH0004,Needs improvement
REC0006016,STU00451,5,C,Science,Unit Test 1,2025-26,50,25,50.0,C,TCH0038,Average
REC0006017,STU00451,5,C,Social Studies,Unit Test 1,2025-26,50,22,44.0,D,TCH0055,Excellent
REC0006018,STU00451,5,C,Computer Science,Unit Test 1,2025-26,50,24,48.0,D,TCH0057,Needs improvement
REC0006019,STU00451,5,C,Physical Education,Unit Test 1,2025-26,50,14,28.0,F,TCH0035,Absent for exam
REC0006020,STU00451,5,C,English,Mid Term,2025-26,100,50,50.0,C,TCH0060,Excellent
REC0006021,STU00451,5,C,Hindi,Mid Term,2025-26,100,37,37.0,D,TCH0037,Retest required
REC0006022,STU00451,5,C,Mathematics,Mid Term,2025-26,100,54,54.0,C,TCH0076,Needs improvement
REC0006023,STU00451,5,C,Science,Mid Term,2025-26,100,32,32.0,F,TCH0016,Absent for exam
REC0006024,STU00451,5,C,Social Studies,Mid Term,2025-26,100,35,35.0,D,TCH0052,Excellent
REC0006025,STU00451,5,C,Computer Science,Mid Term,2025-26,100,52,52.0,C,TCH0072,
REC0006026,STU00451,5,C,Physical Education,Mid Term,2025-26,100,34,34.0,D,TCH0038,Needs improvement
REC0006027,STU00452,6,A,English,Mid Term,2025-26,100,66,66.0,B,TCH0001,Needs improvement
REC0006028,STU00452,6,A,Hindi,Mid Term,2025-26,100,84,84.0,A,TCH0008,
REC0006029,STU00452,6,A,Mathematics,Mid Term,2025-26,100,70,70.0,B+,TCH0006,Excellent
REC0006030,STU00452,6,A,Science,Mid Term,2025-26,100,73,73.0,B+,TCH0012,
REC0006031,STU00452,6,A,Social Studies,Mid Term,2025-26,100,85,85.0,A,TCH0052,Average
REC0006032,STU00452,6,A,Computer Science,Mid Term,2025-26,100,85,85.0,A,TCH0080,Needs improvement
REC0006033,STU00452,6,A,Physical Education,Mid Term,2025-26,100,67,67.0,B,TCH0068,
REC0006034,STU00452,6,A,English,Unit Test 2,2025-26,50,28,56.0,C,TCH0074,Good
REC0006035,STU00452,6,A,Hindi,Unit Test 2,2025-26,50,33,66.0,B,TCH0011,Excellent
REC0006036,STU00452,6,A,Mathematics,Unit Test 2,2025-26,50,42,84.0,A,TCH0068,Absent for exam
REC0006037,STU00452,6,A,Science,Unit Test 2,2025-26,50,46,92.0,A+,TCH0044,
REC0006038,STU00452,6,A,Social Studies,Unit Test 2,2025-26,50,40,80.0,A,TCH0015,Excellent
REC0006039,STU00452,6,A,Computer Science,Unit Test 2,2025-26,50,41,82.0,A,TCH0059,Absent for exam
REC0006040,STU00452,6,A,Physical Education,Unit Test 2,2025-26,50,36,72.0,B+,TCH0023,Absent for exam
REC0006041,STU00453,5,B,English,Unit Test 3,2025-26,50,29,58.0,C,TCH0007,Needs improvement
REC0006042,STU00453,5,B,Hindi,Unit Test 3,2025-26,50,26,52.0,C,TCH0010,
REC0006043,STU00453,5,B,Mathematics,Unit Test 3,2025-26,50,26,52.0,C,TCH0012,
REC0006044,STU00453,5,B,Science,Unit Test 3,2025-26,50,22,44.0,D,TCH0014,Good
REC0006045,STU00453,5,B,Social Studies,Unit Test 3,2025-26,50,15,30.0,F,TCH0041,Retest required
REC0006046,STU00453,5,B,Computer Science,Unit Test 3,2025-26,50,17,34.0,D,TCH0075,Retest required
REC0006047,STU00453,5,B,Physical Education,Unit Test 3,2025-26,50,21,42.0,D,TCH0032,Average
REC0006048,STU00453,5,B,English,Final Exam,2025-26,100,39,39.0,D,TCH0078,Good
REC0006049,STU00453,5,B,Hindi,Final Exam,2025-26,100,63,63.0,B,TCH0042,Needs improvement
REC0006050,STU00453,5,B,Mathematics,Final Exam,2025-26,100,20,20.0,F,TCH0028,
REC0006051,STU00453,5,B,Science,Final Exam,2025-26,100,30,30.0,F,TCH0022,Retest required
REC0006052,STU00453,5,B,Social Studies,Final Exam,2025-26,100,30,30.0,F,TCH0031,Needs improvement
REC0006053,STU00453,5,B,Computer Science,Final Exam,2025-26,100,37,37.0,D,TCH0026,Retest required
REC0006054,STU00453,5,B,Physical Education,Final Exam,2025-26,100,44,44.0,D,TCH0018,Average
REC0006055,STU00454,9,B,English,Unit Test 2,2025-26,50,21,42.0,D,TCH0056,Retest required
REC0006056,STU00454,9,B,Hindi,Unit Test 2,2025-26,50,1,2.0,F,TCH0049,
REC0006057,STU00454,9,B,Mathematics,Unit Test 2,2025-26,50,13,26.0,F,TCH0028,Absent for exam
REC0006058,STU00454,9,B,Science,Unit Test 2,2025-26,50,10,20.0,F,TCH0001,Absent for exam
REC0006059,STU00454,9,B,Social Studies,Unit Test 2,2025-26,50,13,26.0,F,TCH0078,Needs improvement
REC0006060,STU00454,9,B,Computer Science,Unit Test 2,2025-26,50,14,28.0,F,TCH0073,Needs improvement
REC0006061,STU00454,9,B,Physical Education,Unit Test 2,2025-26,50,12,24.0,F,TCH0063,Average
REC0006062,STU00454,9,B,English,Unit Test 4,2025-26,50,13,26.0,F,TCH0006,Needs improvement
REC0006063,STU00454,9,B,Hindi,Unit Test 4,2025-26,50,11,22.0,F,TCH0067,Average
REC0006064,STU00454,9,B,Mathematics,Unit Test 4,2025-26,50,15,30.0,F,TCH0076,Average
REC0006065,STU00454,9,B,Science,Unit Test 4,2025-26,50,9,18.0,F,TCH0028,Excellent
REC0006066,STU00454,9,B,Social Studies,Unit Test 4,2025-26,50,12,24.0,F,TCH0049,Retest required
REC0006067,STU00454,9,B,Computer Science,Unit Test 4,2025-26,50,6,12.0,F,TCH0041,
REC0006068,STU00454,9,B,Physical Education,Unit Test 4,2025-26,50,14,28.0,F,TCH0002,Retest required
REC0006069,STU00455,9,D,English,Unit Test 2,2025-26,50,29,58.0,C,TCH0078,Absent for exam
REC0006070,STU00455,9,D,Hindi,Unit Test 2,2025-26,50,30,60.0,B,TCH0001,Retest required
REC0006071,STU00455,9,D,Mathematics,Unit Test 2,2025-26,50,32,64.0,B,TCH0068,Excellent
REC0006072,STU00455,9,D,Science,Unit Test 2,2025-26,50,32,64.0,B,TCH0074,
REC0006073,STU00455,9,D,Social Studies,Unit Test 2,2025-26,50,27,54.0,C,TCH0072,Excellent
REC0006074,STU00455,9,D,Computer Science,Unit Test 2,2025-26,50,37,74.0,B+,TCH0036,Excellent
REC0006075,STU00455,9,D,Physical Education,Unit Test 2,2025-26,50,27,54.0,C,TCH0009,Good
REC0006076,STU00455,9,D,English,Unit Test 1,2025-26,50,28,56.0,C,TCH0059,Good
REC0006077,STU00455,9,D,Hindi,Unit Test 1,2025-26,50,32,64.0,B,TCH0019,Good
REC0006078,STU00455,9,D,Mathematics,Unit Test 1,2025-26,50,32,64.0,B,TCH0076,Excellent
REC0006079,STU00455,9,D,Science,Unit Test 1,2025-26,50,32,64.0,B,TCH0002,Retest required
REC0006080,STU00455,9,D,Social Studies,Unit Test 1,2025-26,50,29,58.0,C,TCH0077,Good
REC0006081,STU00455,9,D,Computer Science,Unit Test 1,2025-26,50,39,78.0,B+,TCH0036,Needs improvement
REC0006082,STU00455,9,D,Physical Education,Unit Test 1,2025-26,50,34,68.0,B,TCH0016,Retest required
REC0006083,STU00456,9,A,English,Unit Test 4,2025-26,50,15,30.0,F,TCH0038,Good
REC0006084,STU00456,9,A,Hindi,Unit Test 4,2025-26,50,19,38.0,D,TCH0060,Needs improvement
REC0006085,STU00456,9,A,Mathematics,Unit Test 4,2025-26,50,19,38.0,D,TCH0034,Absent for exam
REC0006086,STU00456,9,A,Science,Unit Test 4,2025-26,50,30,60.0,B,TCH0035,Absent for exam
REC0006087,STU00456,9,A,Social Studies,Unit Test 4,2025-26,50,13,26.0,F,TCH0079,Absent for exam
REC0006088,STU00456,9,A,Computer Science,Unit Test 4,2025-26,50,19,38.0,D,TCH0017,Excellent
REC0006089,STU00456,9,A,Physical Education,Unit Test 4,2025-26,50,19,38.0,D,TCH0026,Needs improvement
REC0006090,STU00456,9,A,English,Unit Test 3,2025-26,50,26,52.0,C,TCH0006,Needs improvement
REC0006091,STU00456,9,A,Hindi,Unit Test 3,2025-26,50,27,54.0,C,TCH0037,Retest required
REC0006092,STU00456,9,A,Mathematics,Unit Test 3,2025-26,50,18,36.0,D,TCH0003,
REC0006093,STU00456,9,A,Science,Unit Test 3,2025-26,50,19,38.0,D,TCH0010,
REC0006094,STU00456,9,A,Social Studies,Unit Test 3,2025-26,50,23,46.0,D,TCH0030,
REC0006095,STU00456,9,A,Computer Science,Unit Test 3,2025-26,50,14,28.0,F,TCH0070,Retest required
REC0006096,STU00456,9,A,Physical Education,Unit Test 3,2025-26,50,18,36.0,D,TCH0046,Average
REC0006097,STU00457,2,A,English,Final Exam,2025-26,100,79,79.0,B+,TCH0008,Needs improvement
REC0006098,STU00457,2,A,Hindi,Final Exam,2025-26,100,51,51.0,C,TCH0055,Absent for exam
REC0006099,STU00457,2,A,Mathematics,Final Exam,2025-26,100,56,56.0,C,TCH0025,
REC0006100,STU00457,2,A,Science,Final Exam,2025-26,100,63,63.0,B,TCH0077,Average
REC0006101,STU00457,2,A,Social Studies,Final Exam,2025-26,100,78,78.0,B+,TCH0045,
REC0006102,STU00457,2,A,Computer Science,Final Exam,2025-26,100,60,60.0,B,TCH0053,
REC0006103,STU00457,2,A,Physical Education,Final Exam,2025-26,100,56,56.0,C,TCH0051,Excellent
REC0006104,STU00457,2,A,English,Unit Test 4,2025-26,50,26,52.0,C,TCH0071,Good
REC0006105,STU00457,2,A,Hindi,Unit Test 4,2025-26,50,22,44.0,D,TCH0057,Absent for exam
REC0006106,STU00457,2,A,Mathematics,Unit Test 4,2025-26,50,28,56.0,C,TCH0033,Needs improvement
REC0006107,STU00457,2,A,Science,Unit Test 4,2025-26,50,19,38.0,D,TCH0040,Excellent
REC0006108,STU00457,2,A,Social Studies,Unit Test 4,2025-26,50,28,56.0,C,TCH0016,Average
REC0006109,STU00457,2,A,Computer Science,Unit Test 4,2025-26,50,32,64.0,B,TCH0033,
REC0006110,STU00457,2,A,Physical Education,Unit Test 4,2025-26,50,22,44.0,D,TCH0079,Good
REC0006111,STU00458,5,C,English,Unit Test 1,2025-26,50,17,34.0,D,TCH0020,Average
REC0006112,STU00458,5,C,Hindi,Unit Test 1,2025-26,50,14,28.0,F,TCH0057,Needs improvement
REC0006113,STU00458,5,C,Mathematics,Unit Test 1,2025-26,50,11,22.0,F,TCH0077,Excellent
REC0006114,STU00458,5,C,Science,Unit Test 1,2025-26,50,29,58.0,C,TCH0079,
REC0006115,STU00458,5,C,Social Studies,Unit Test 1,2025-26,50,12,24.0,F,TCH0076,Good
REC0006116,STU00458,5,C,Computer Science,Unit Test 1,2025-26,50,18,36.0,D,TCH0036,Good
REC0006117,STU00458,5,C,Physical Education,Unit Test 1,2025-26,50,14,28.0,F,TCH0063,Good
REC0006118,STU00458,5,C,English,Unit Test 3,2025-26,50,17,34.0,D,TCH0050,Average
REC0006119,STU00458,5,C,Hindi,Unit Test 3,2025-26,50,25,50.0,C,TCH0072,Retest required
REC0006120,STU00458,5,C,Mathematics,Unit Test 3,2025-26,50,23,46.0,D,TCH0015,
REC0006121,STU00458,5,C,Science,Unit Test 3,2025-26,50,21,42.0,D,TCH0056,Needs improvement
REC0006122,STU00458,5,C,Social Studies,Unit Test 3,2025-26,50,13,26.0,F,TCH0055,Average
REC0006123,STU00458,5,C,Computer Science,Unit Test 3,2025-26,50,5,10.0,F,TCH0073,Excellent
REC0006124,STU00458,5,C,Physical Education,Unit Test 3,2025-26,50,14,28.0,F,TCH0038,Absent for exam
REC0006125,STU00459,6,D,English,Unit Test 1,2025-26,50,43,86.0,A,TCH0065,Good
REC0006126,STU00459,6,D,Hindi,Unit Test 1,2025-26,50,41,82.0,A,TCH0005,Good
REC0006127,STU00459,6,D,Mathematics,Unit Test 1,2025-26,50,48,96.0,A+,TCH0004,Excellent
REC0006128,STU00459,6,D,Science,Unit Test 1,2025-26,50,40,80.0,A,TCH0004,Good
REC0006129,STU00459,6,D,Social Studies,Unit Test 1,2025-26,50,32,64.0,B,TCH0048,Excellent
REC0006130,STU00459,6,D,Computer Science,Unit Test 1,2025-26,50,44,88.0,A,TCH0064,Excellent
REC0006131,STU00459,6,D,Physical Education,Unit Test 1,2025-26,50,35,70.0,B+,TCH0075,Needs improvement
REC0006132,STU00459,6,D,English,Unit Test 2,2025-26,50,37,74.0,B+,TCH0072,Good
REC0006133,STU00459,6,D,Hindi,Unit Test 2,2025-26,50,36,72.0,B+,TCH0077,Average
REC0006134,STU00459,6,D,Mathematics,Unit Test 2,2025-26,50,42,84.0,A,TCH0069,Needs improvement
REC0006135,STU00459,6,D,Science,Unit Test 2,2025-26,50,42,84.0,A,TCH0072,Excellent
REC0006136,STU00459,6,D,Social Studies,Unit Test 2,2025-26,50,39,78.0,B+,TCH0022,Retest required
REC0006137,STU00459,6,D,Computer Science,Unit Test 2,2025-26,50,34,68.0,B,TCH0050,Needs improvement
REC0006138,STU00459,6,D,Physical Education,Unit Test 2,2025-26,50,46,92.0,A+,TCH0072,Good
REC0006139,STU00460,6,C,English,Final Exam,2025-26,100,26,26.0,F,TCH0038,Average
REC0006140,STU00460,6,C,Hindi,Final Exam,2025-26,100,32,32.0,F,TCH0058,Absent for exam
REC0006141,STU00460,6,C,Mathematics,Final Exam,2025-26,100,22,22.0,F,TCH0068,Retest required
REC0006142,STU00460,6,C,Science,Final Exam,2025-26,100,23,23.0,F,TCH0067,Good
REC0006143,STU00460,6,C,Social Studies,Final Exam,2025-26,100,9,9.0,F,TCH0073,Excellent
REC0006144,STU00460,6,C,Computer Science,Final Exam,2025-26,100,29,29.0,F,TCH0015,Retest required
REC0006145,STU00460,6,C,Physical Education,Final Exam,2025-26,100,34,34.0,D,TCH0072,Good
REC0006146,STU00460,6,C,English,Unit Test 1,2025-26,50,7,14.0,F,TCH0039,
REC0006147,STU00460,6,C,Hindi,Unit Test 1,2025-26,50,6,12.0,F,TCH0066,Retest required
REC0006148,STU00460,6,C,Mathematics,Unit Test 1,2025-26,50,19,38.0,D,TCH0063,Retest required
REC0006149,STU00460,6,C,Science,Unit Test 1,2025-26,50,11,22.0,F,TCH0065,
REC0006150,STU00460,6,C,Social Studies,Unit Test 1,2025-26,50,22,44.0,D,TCH0022,Absent for exam
REC0006151,STU00460,6,C,Computer Science,Unit Test 1,2025-26,50,15,30.0,F,TCH0065,Absent for exam
REC0006152,STU00460,6,C,Physical Education,Unit Test 1,2025-26,50,5,10.0,F,TCH0058,Good
REC0006153,STU00461,3,B,English,Mid Term,2025-26,100,64,64.0,B,TCH0051,Excellent
REC0006154,STU00461,3,B,Hindi,Mid Term,2025-26,100,60,60.0,B,TCH0029,
REC0006155,STU00461,3,B,Mathematics,Mid Term,2025-26,100,71,71.0,B+,TCH0040,
REC0006156,STU00461,3,B,Science,Mid Term,2025-26,100,67,67.0,B,TCH0078,Retest required
REC0006157,STU00461,3,B,Social Studies,Mid Term,2025-26,100,54,54.0,C,TCH0069,Retest required
REC0006158,STU00461,3,B,Computer Science,Mid Term,2025-26,100,52,52.0,C,TCH0034,Retest required
REC0006159,STU00461,3,B,Physical Education,Mid Term,2025-26,100,64,64.0,B,TCH0069,Needs improvement
REC0006160,STU00461,3,B,English,Unit Test 1,2025-26,50,29,58.0,C,TCH0048,Retest required
REC0006161,STU00461,3,B,Hindi,Unit Test 1,2025-26,50,26,52.0,C,TCH0017,Absent for exam
REC0006162,STU00461,3,B,Mathematics,Unit Test 1,2025-26,50,25,50.0,C,TCH0073,Good
REC0006163,STU00461,3,B,Science,Unit Test 1,2025-26,50,24,48.0,D,TCH0037,Excellent
REC0006164,STU00461,3,B,Social Studies,Unit Test 1,2025-26,50,20,40.0,D,TCH0036,Excellent
REC0006165,STU00461,3,B,Computer Science,Unit Test 1,2025-26,50,30,60.0,B,TCH0071,Absent for exam
REC0006166,STU00461,3,B,Physical Education,Unit Test 1,2025-26,50,29,58.0,C,TCH0027,Average
REC0006167,STU00462,8,A,English,Unit Test 3,2025-26,50,27,54.0,C,TCH0075,Excellent
REC0006168,STU00462,8,A,Hindi,Unit Test 3,2025-26,50,18,36.0,D,TCH0040,
REC0006169,STU00462,8,A,Mathematics,Unit Test 3,2025-26,50,13,26.0,F,TCH0001,Retest required
REC0006170,STU00462,8,A,Science,Unit Test 3,2025-26,50,23,46.0,D,TCH0004,Retest required
REC0006171,STU00462,8,A,Social Studies,Unit Test 3,2025-26,50,16,32.0,F,TCH0069,Retest required
REC0006172,STU00462,8,A,Computer Science,Unit Test 3,2025-26,50,25,50.0,C,TCH0031,Retest required
REC0006173,STU00462,8,A,Physical Education,Unit Test 3,2025-26,50,16,32.0,F,TCH0045,Average
REC0006174,STU00462,8,A,English,Unit Test 1,2025-26,50,21,42.0,D,TCH0066,Needs improvement
REC0006175,STU00462,8,A,Hindi,Unit Test 1,2025-26,50,23,46.0,D,TCH0021,Absent for exam
REC0006176,STU00462,8,A,Mathematics,Unit Test 1,2025-26,50,22,44.0,D,TCH0038,Excellent
REC0006177,STU00462,8,A,Science,Unit Test 1,2025-26,50,18,36.0,D,TCH0020,Good
REC0006178,STU00462,8,A,Social Studies,Unit Test 1,2025-26,50,28,56.0,C,TCH0003,Excellent
REC0006179,STU00462,8,A,Computer Science,Unit Test 1,2025-26,50,19,38.0,D,TCH0044,Average
REC0006180,STU00462,8,A,Physical Education,Unit Test 1,2025-26,50,14,28.0,F,TCH0045,Absent for exam
REC0006181,STU00463,10,C,English,Final Exam,2025-26,100,66,66.0,B,TCH0069,Excellent
REC0006182,STU00463,10,C,Hindi,Final Exam,2025-26,100,87,87.0,A,TCH0033,Needs improvement
REC0006183,STU00463,10,C,Mathematics,Final Exam,2025-26,100,100,100.0,A+,TCH0059,Good
REC0006184,STU00463,10,C,Science,Final Exam,2025-26,100,76,76.0,B+,TCH0063,Needs improvement
REC0006185,STU00463,10,C,Social Studies,Final Exam,2025-26,100,74,74.0,B+,TCH0035,Absent for exam
REC0006186,STU00463,10,C,Computer Science,Final Exam,2025-26,100,99,99.0,A+,TCH0035,Good
REC0006187,STU00463,10,C,Physical Education,Final Exam,2025-26,100,83,83.0,A,TCH0025,Average
REC0006188,STU00463,10,C,English,Unit Test 3,2025-26,50,34,68.0,B,TCH0037,Excellent
REC0006189,STU00463,10,C,Hindi,Unit Test 3,2025-26,50,38,76.0,B+,TCH0027,Retest required
REC0006190,STU00463,10,C,Mathematics,Unit Test 3,2025-26,50,36,72.0,B+,TCH0017,Retest required
REC0006191,STU00463,10,C,Science,Unit Test 3,2025-26,50,30,60.0,B,TCH0033,
REC0006192,STU00463,10,C,Social Studies,Unit Test 3,2025-26,50,31,62.0,B,TCH0010,Retest required
REC0006193,STU00463,10,C,Computer Science,Unit Test 3,2025-26,50,41,82.0,A,TCH0038,
REC0006194,STU00463,10,C,Physical Education,Unit Test 3,2025-26,50,31,62.0,B,TCH0075,Absent for exam
REC0006195,STU00464,4,A,English,Unit Test 3,2025-26,50,42,84.0,A,TCH0013,Good
REC0006196,STU00464,4,A,Hindi,Unit Test 3,2025-26,50,38,76.0,B+,TCH0035,
REC0006197,STU00464,4,A,Mathematics,Unit Test 3,2025-26,50,45,90.0,A+,TCH0056,
REC0006198,STU00464,4,A,Science,Unit Test 3,2025-26,50,34,68.0,B,TCH0047,Average
REC0006199,STU00464,4,A,Social Studies,Unit Test 3,2025-26,50,48,96.0,A+,TCH0049,Excellent
REC0006200,STU00464,4,A,Computer Science,Unit Test 3,2025-26,50,43,86.0,A,TCH0022,
REC0006201,STU00464,4,A,Physical Education,Unit Test 3,2025-26,50,43,86.0,A,TCH0032,Retest required
REC0006202,STU00464,4,A,English,Unit Test 4,2025-26,50,50,100.0,A+,TCH0030,Absent for exam
REC0006203,STU00464,4,A,Hindi,Unit Test 4,2025-26,50,33,66.0,B,TCH0017,Good
REC0006204,STU00464,4,A,Mathematics,Unit Test 4,2025-26,50,34,68.0,B,TCH0049,Average
REC0006205,STU00464,4,A,Science,Unit Test 4,2025-26,50,39,78.0,B+,TCH0039,Excellent
REC0006206,STU00464,4,A,Social Studies,Unit Test 4,2025-26,50,39,78.0,B+,TCH0007,Excellent
REC0006207,STU00464,4,A,Computer Science,Unit Test 4,2025-26,50,48,96.0,A+,TCH0015,
REC0006208,STU00464,4,A,Physical Education,Unit Test 4,2025-26,50,43,86.0,A,TCH0040,Needs improvement
REC0006209,STU00465,5,C,English,Mid Term,2025-26,100,66,66.0,B,TCH0054,Excellent
REC0006210,STU00465,5,C,Hindi,Mid Term,2025-26,100,51,51.0,C,TCH0037,Good
REC0006211,STU00465,5,C,Mathematics,Mid Term,2025-26,100,74,74.0,B+,TCH0065,Average
REC0006212,STU00465,5,C,Science,Mid Term,2025-26,100,55,55.0,C,TCH0028,Good
REC0006213,STU00465,5,C,Social Studies,Mid Term,2025-26,100,87,87.0,A,TCH0023,Retest required
REC0006214,STU00465,5,C,Computer Science,Mid Term,2025-26,100,68,68.0,B,TCH0039,Excellent
REC0006215,STU00465,5,C,Physical Education,Mid Term,2025-26,100,56,56.0,C,TCH0063,Excellent
REC0006216,STU00465,5,C,English,Unit Test 3,2025-26,50,29,58.0,C,TCH0049,Absent for exam
REC0006217,STU00465,5,C,Hindi,Unit Test 3,2025-26,50,37,74.0,B+,TCH0020,Excellent
REC0006218,STU00465,5,C,Mathematics,Unit Test 3,2025-26,50,32,64.0,B,TCH0052,Excellent
REC0006219,STU00465,5,C,Science,Unit Test 3,2025-26,50,29,58.0,C,TCH0066,Needs improvement
REC0006220,STU00465,5,C,Social Studies,Unit Test 3,2025-26,50,24,48.0,D,TCH0057,Good
REC0006221,STU00465,5,C,Computer Science,Unit Test 3,2025-26,50,33,66.0,B,TCH0045,Good
REC0006222,STU00465,5,C,Physical Education,Unit Test 3,2025-26,50,29,58.0,C,TCH0043,Needs improvement
REC0006223,STU00466,2,A,English,Unit Test 4,2025-26,50,21,42.0,D,TCH0054,Excellent
REC0006224,STU00466,2,A,Hindi,Unit Test 4,2025-26,50,28,56.0,C,TCH0059,Retest required
REC0006225,STU00466,2,A,Mathematics,Unit Test 4,2025-26,50,30,60.0,B,TCH0038,Retest required
REC0006226,STU00466,2,A,Science,Unit Test 4,2025-26,50,33,66.0,B,TCH0060,Good
REC0006227,STU00466,2,A,Social Studies,Unit Test 4,2025-26,50,34,68.0,B,TCH0027,Absent for exam
REC0006228,STU00466,2,A,Computer Science,Unit Test 4,2025-26,50,41,82.0,A,TCH0070,Retest required
REC0006229,STU00466,2,A,Physical Education,Unit Test 4,2025-26,50,28,56.0,C,TCH0076,Excellent
REC0006230,STU00466,2,A,English,Unit Test 2,2025-26,50,30,60.0,B,TCH0044,Good
REC0006231,STU00466,2,A,Hindi,Unit Test 2,2025-26,50,22,44.0,D,TCH0026,Good
